,Country,Product,Flow,Date,value
2098,Lithuania,"Crude, NGL and feedstocks",Total energy supply (PJ),2010,397.1799614
2099,Lithuania,Oil products,Total energy supply (PJ),2010,-289.8341984
2100,Lithuania,Natural gas,Total energy supply (PJ),2010,104.3262009
2101,Lithuania,Nuclear,Total energy supply (PJ),2010,0.0
2102,Lithuania,Renewables and waste,Total energy supply (PJ),2010,44.58719681
2103,Lithuania,Electricity,Total energy supply (PJ),2010,21.56400036
2104,Lithuania,Heat,Total energy supply (PJ),2010,8.765999456
2105,Lithuania,Total,Total energy supply (PJ),2010,295.2124612
2106,Luxembourg,"Coal, peat and oil shale",Total energy supply (PJ),2010,2.806667435
2107,Luxembourg,"Crude, NGL and feedstocks",Total energy supply (PJ),2010,0.0
2108,Luxembourg,Oil products,Total energy supply (PJ),2010,102.7675641
2109,Luxembourg,Natural gas,Total energy supply (PJ),2010,50.09869196
2110,Luxembourg,Nuclear,Total energy supply (PJ),2010,0.0
2111,Luxembourg,Renewables and waste,Total energy supply (PJ),2010,6.689811391
2112,Luxembourg,Electricity,Total energy supply (PJ),2010,14.62838612
2113,Luxembourg,Heat,Total energy supply (PJ),2010,0.0
2114,Luxembourg,Total,Total energy supply (PJ),2010,176.9911252
2115,Netherlands,"Coal, peat and oil shale",Total energy supply (PJ),2010,315.7356608
2116,Netherlands,"Crude, NGL and feedstocks",Total energy supply (PJ),2010,2603.709395
2117,Netherlands,Oil products,Total energy supply (PJ),2010,-1353.617774
2118,Netherlands,Natural gas,Total energy supply (PJ),2010,1677.500098
2119,Netherlands,Nuclear,Total energy supply (PJ),2010,43.29818157
2120,Netherlands,Renewables and waste,Total energy supply (PJ),2010,166.9485328
2121,Netherlands,Electricity,Total energy supply (PJ),2010,9.990002063
2122,Netherlands,Heat,Total energy supply (PJ),2010,0.0
2123,Netherlands,Total,Total energy supply (PJ),2010,3463.5641
2124,Poland,"Coal, peat and oil shale",Total energy supply (PJ),2010,2291.764505
2125,Poland,"Crude, NGL and feedstocks",Total energy supply (PJ),2010,1000.420151
2126,Poland,Oil products,Total energy supply (PJ),2010,63.22459884
2127,Poland,Natural gas,Total energy supply (PJ),2010,536.108398
2128,Poland,Nuclear,Total energy supply (PJ),2010,0.0
2129,Poland,Renewables and waste,Total energy supply (PJ),2010,320.9819515
2130,Poland,Electricity,Total energy supply (PJ),2010,-4.874398164
2131,Poland,Heat,Total energy supply (PJ),2010,0.598000644
2132,Poland,Total,Total energy supply (PJ),2010,4208.223198
2133,Portugal,"Coal, peat and oil shale",Total energy supply (PJ),2010,69.40401001
2134,Portugal,"Crude, NGL and feedstocks",Total energy supply (PJ),2010,508.5570433
2135,Portugal,Oil products,Total energy supply (PJ),2010,-26.67100038
2136,Portugal,Natural gas,Total energy supply (PJ),2010,187.9254014
2137,Portugal,Nuclear,Total energy supply (PJ),2010,0.0
2138,Portugal,Renewables and waste,Total energy supply (PJ),2010,235.2094794
2139,Portugal,Electricity,Total energy supply (PJ),2010,9.442799863
2140,Portugal,Heat,Total energy supply (PJ),2010,0.0340010028
2141,Portugal,Total,Total energy supply (PJ),2010,983.9017388
2142,Slovak Republic,"Coal, peat and oil shale",Total energy supply (PJ),2010,163.201263
2143,Slovak Republic,"Crude, NGL and feedstocks",Total energy supply (PJ),2010,237.5309344
2144,Slovak Republic,Oil products,Total energy supply (PJ),2010,-86.00059825
2145,Slovak Republic,Natural gas,Total energy supply (PJ),2010,209.6090982
2146,Slovak Republic,Nuclear,Total energy supply (PJ),2010,161.4880915
2147,Slovak Republic,Renewables and waste,Total energy supply (PJ),2010,56.93679562
2148,Slovak Republic,Electricity,Total energy supply (PJ),2010,3.747600493
2149,Slovak Republic,Heat,Total energy supply (PJ),2010,0.0
2150,Slovak Republic,Total,Total energy supply (PJ),2010,746.5131807
2151,Slovenia,"Coal, peat and oil shale",Total energy supply (PJ),2010,60.85005104
2152,Slovenia,"Crude, NGL and feedstocks",Total energy supply (PJ),2010,0.0
2153,Slovenia,Oil products,Total energy supply (PJ),2010,107.7252001
2154,Slovenia,Natural gas,Total energy supply (PJ),2010,36.12510042
2155,Slovenia,Nuclear,Total energy supply (PJ),2010,61.71272862
2156,Slovenia,Renewables and waste,Total energy supply (PJ),2010,49.11771634
2157,Slovenia,Electricity,Total energy supply (PJ),2010,-7.63200049
2158,Slovenia,Heat,Total energy supply (PJ),2010,0.0
2159,Slovenia,Total,Total energy supply (PJ),2010,307.8987918
2160,Spain,"Coal, peat and oil shale",Total energy supply (PJ),2010,325.0405726
2161,Spain,"Crude, NGL and feedstocks",Total energy supply (PJ),2010,2386.142701
2162,Spain,Oil products,Total energy supply (PJ),2010,29.69880203
2163,Spain,Natural gas,Total energy supply (PJ),2010,1303.323299
2164,Spain,Nuclear,Total energy supply (PJ),2010,676.2545444
2165,Spain,Renewables and waste,Total energy supply (PJ),2010,638.0266948
2166,Spain,Electricity,Total energy supply (PJ),2010,-29.99879881
2167,Spain,Heat,Total energy supply (PJ),2010,0.0
2168,Spain,Total,Total energy supply (PJ),2010,5328.487807
2169,Sweden,"Coal, peat and oil shale",Total energy supply (PJ),2010,104.253158
2170,Sweden,"Crude, NGL and feedstocks",Total energy supply (PJ),2010,826.7035347
2171,Sweden,Oil products,Total energy supply (PJ),2010,-243.9873987
2172,Sweden,Natural gas,Total energy supply (PJ),2010,61.37549862
2173,Sweden,Nuclear,Total energy supply (PJ),2010,630.850909
2174,Sweden,Renewables and waste,Total energy supply (PJ),2010,739.2819742
2175,Sweden,Electricity,Total energy supply (PJ),2010,7.480798394
2176,Sweden,Heat,Total energy supply (PJ),2010,11.32733716
2177,Sweden,Total,Total energy supply (PJ),2010,2137.28582
2178,Austria,"Coal, peat and oil shale",Total energy supply (PJ),2012,135.8909341
2179,Austria,"Crude, NGL and feedstocks",Total energy supply (PJ),2012,365.1543159
2180,Austria,Oil products,Total energy supply (PJ),2012,108.3465672
2181,Austria,Natural gas,Total energy supply (PJ),2012,306.7496492
2182,Austria,Nuclear,Total energy supply (PJ),2012,0.0
2183,Austria,Renewables and waste,Total energy supply (PJ),2012,449.7996931
2184,Austria,Electricity,Total energy supply (PJ),2012,10.09067786
2185,Austria,Heat,Total energy supply (PJ),2012,0.0994616208
2186,Austria,Total,Total energy supply (PJ),2012,1376.131295
2187,Belgium,"Coal, peat and oil shale",Total energy supply (PJ),2012,135.3902138
2188,Belgium,"Crude, NGL and feedstocks",Total energy supply (PJ),2012,1269.389637
2189,Belgium,Oil products,Total energy supply (PJ),2012,-417.8060013
2190,Belgium,Natural gas,Total energy supply (PJ),2012,601.9938003
2191,Belgium,Nuclear,Total energy supply (PJ),2012,439.5818203
2192,Belgium,Renewables and waste,Total energy supply (PJ),2012,170.0202916
2193,Belgium,Electricity,Total energy supply (PJ),2012,35.76959923
2194,Belgium,Heat,Total energy supply (PJ),2012,8.262599558
2195,Belgium,Total,Total energy supply (PJ),2012,2242.601965
2196,Czech Republic,"Coal, peat and oil shale",Total energy supply (PJ),2012,726.6658354
2197,Czech Republic,"Crude, NGL and feedstocks",Total energy supply (PJ),2012,314.7588176
2198,Czech Republic,Oil products,Total energy supply (PJ),2012,45.93620052
2199,Czech Republic,Natural gas,Total energy supply (PJ),2012,287.0514
2200,Czech Republic,Nuclear,Total energy supply (PJ),2012,331.790272
2201,Czech Republic,Renewables and waste,Total energy supply (PJ),2012,163.7993558
2202,Czech Republic,Electricity,Total energy supply (PJ),2012,-61.63199874
2203,Czech Republic,Heat,Total energy supply (PJ),2012,0.0994490604
2204,Czech Republic,Total,Total energy supply (PJ),2012,1808.469327
2205,Denmark,"Coal, peat and oil shale",Total energy supply (PJ),2012,103.320339
2206,Denmark,"Crude, NGL and feedstocks",Total energy supply (PJ),2012,317.0658993
2207,Denmark,Oil products,Total energy supply (PJ),2012,-53.29360135
2208,Denmark,Natural gas,Total energy supply (PJ),2012,145.8854998
2209,Denmark,Nuclear,Total energy supply (PJ),2012,0.0
2210,Denmark,Renewables and waste,Total energy supply (PJ),2012,191.2071744
2211,Denmark,Electricity,Total energy supply (PJ),2012,18.77039992
2212,Denmark,Heat,Total energy supply (PJ),2012,0.1757995452
2213,Denmark,Total,Total energy supply (PJ),2012,723.1315147
2214,Estonia,"Coal, peat and oil shale",Total energy supply (PJ),2012,158.9843348
2215,Estonia,"Crude, NGL and feedstocks",Total energy supply (PJ),2012,-18.37635924
2216,Estonia,Oil products,Total energy supply (PJ),2012,39.8701344
2217,Estonia,Natural gas,Total energy supply (PJ),2012,22.83479883
2218,Estonia,Nuclear,Total energy supply (PJ),2012,0.0
2219,Estonia,Renewables and waste,Total energy supply (PJ),2012,36.0683944
2220,Estonia,Electricity,Total energy supply (PJ),2012,-8.0639987
2221,Estonia,Heat,Total energy supply (PJ),2012,0.0
2222,Estonia,Total,Total energy supply (PJ),2012,231.3173003
2223,Finland,"Coal, peat and oil shale",Total energy supply (PJ),2012,190.6142062
2224,Finland,"Crude, NGL and feedstocks",Total energy supply (PJ),2012,503.0381794
2225,Finland,Oil products,Total energy supply (PJ),2012,-142.045999
2226,Finland,Natural gas,Total energy supply (PJ),2012,125.8173007
2227,Finland,Nuclear,Total energy supply (PJ),2012,250.7672723
2228,Finland,Renewables and waste,Total energy supply (PJ),2012,424.4605598
2229,Finland,Electricity,Total energy supply (PJ),2012,62.79839935
2230,Finland,Heat,Total energy supply (PJ),2012,4.826601655
2231,Finland,Total,Total energy supply (PJ),2012,1420.276521
2232,France,"Coal, peat and oil shale",Total energy supply (PJ),2012,524.4672434
2233,France,"Crude, NGL and feedstocks",Total energy supply (PJ),2012,2480.683003
2234,France,Oil products,Total energy supply (PJ),2012,750.7343711
2235,France,Natural gas,Total energy supply (PJ),2012,1599.994622
2236,France,Nuclear,Total energy supply (PJ),2012,4640.792911
2237,France,Renewables and waste,Total energy supply (PJ),2012,952.6937963
2238,France,Electricity,Total energy supply (PJ),2012,-160.2755984
2239,France,Heat,Total energy supply (PJ),2012,0.0348383628
2240,France,Total,Total energy supply (PJ),2012,10789.12519
2241,Germany,"Coal, peat and oil shale",Total energy supply (PJ),2012,3355.786356
2242,Germany,"Crude, NGL and feedstocks",Total energy supply (PJ),2012,4068.933512
2243,Germany,Oil products,Total energy supply (PJ),2012,152.4461986
2244,Germany,Natural gas,Total energy supply (PJ),2012,2923.195499
2245,Germany,Nuclear,Total energy supply (PJ),2012,1085.01818
2246,Germany,Renewables and waste,Total energy supply (PJ),2012,1666.422512
2247,Germany,Electricity,Total energy supply (PJ),2012,-73.95120138
2248,Germany,Heat,Total energy supply (PJ),2012,-0.25099866
2249,Germany,Total,Total energy supply (PJ),2012,13177.60006
2250,Greece,"Coal, peat and oil shale",Total energy supply (PJ),2012,340.6237752
2251,Greece,"Crude, NGL and feedstocks",Total energy supply (PJ),2012,931.288438
2252,Greece,Oil products,Total energy supply (PJ),2012,-423.3587992
2253,Greece,Natural gas,Total energy supply (PJ),2012,153.3248991
2254,Greece,Nuclear,Total energy supply (PJ),2012,0.0
2255,Greece,Renewables and waste,Total energy supply (PJ),2012,105.6186954
2256,Greece,Electricity,Total energy supply (PJ),2012,6.426001123
2257,Greece,Heat,Total energy supply (PJ),2012,0.0
2258,Greece,Total,Total energy supply (PJ),2012,1113.923005
2259,Hungary,"Coal, peat and oil shale",Total energy supply (PJ),2012,108.3837209
2260,Hungary,"Crude, NGL and feedstocks",Total energy supply (PJ),2012,284.4387991
2261,Hungary,Oil products,Total energy supply (PJ),2012,-38.11740176
2262,Hungary,Natural gas,Total energy supply (PJ),2012,350.726398
2263,Hungary,Nuclear,Total energy supply (PJ),2012,172.8152737
2264,Hungary,Renewables and waste,Total energy supply (PJ),2012,127.3606054
2265,Hungary,Electricity,Total energy supply (PJ),2012,28.68120029
2266,Hungary,Heat,Total energy supply (PJ),2012,0.0
2267,Hungary,Total,Total energy supply (PJ),2012,1034.288587
2268,Ireland,"Coal, peat and oil shale",Total energy supply (PJ),2012,98.73873629
2269,Ireland,"Crude, NGL and feedstocks",Total energy supply (PJ),2012,130.8182826
2270,Ireland,Oil products,Total energy supply (PJ),2012,115.2266352
2271,Ireland,Natural gas,Total energy supply (PJ),2012,168.7852736
2272,Ireland,Nuclear,Total energy supply (PJ),2012,0.0
2273,Ireland,Renewables and waste,Total energy supply (PJ),2012,34.49972186
2274,Ireland,Electricity,Total energy supply (PJ),2012,1.48851207
2275,Ireland,Heat,Total energy supply (PJ),2012,0.0
2276,Ireland,Total,Total energy supply (PJ),2012,549.5571574
2277,Italy,"Coal, peat and oil shale",Total energy supply (PJ),2012,657.9415775
2278,Italy,"Crude, NGL and feedstocks",Total energy supply (PJ),2012,3318.186974
2279,Italy,Oil products,Total energy supply (PJ),2012,-992.5492016
2280,Italy,Natural gas,Total energy supply (PJ),2012,2568.8367
2281,Italy,Nuclear,Total energy supply (PJ),2012,0.0
2282,Italy,Renewables and waste,Total energy supply (PJ),2012,1047.411827
2283,Italy,Electricity,Total energy supply (PJ),2012,155.1708006
2284,Italy,Heat,Total energy supply (PJ),2012,0.0
2285,Italy,Total,Total energy supply (PJ),2012,6754.998682
2286,Latvia,"Coal, peat and oil shale",Total energy supply (PJ),2012,3.839107194
2287,Latvia,"Crude, NGL and feedstocks",Total energy supply (PJ),2012,0.0393517332
2288,Latvia,Oil products,Total energy supply (PJ),2012,52.7624011
2289,Latvia,Natural gas,Total energy supply (PJ),2012,50.70870034
2290,Latvia,Nuclear,Total energy supply (PJ),2012,0.0
2291,Latvia,Renewables and waste,Total energy supply (PJ),2012,71.4801269
2292,Latvia,Electricity,Total energy supply (PJ),2012,6.087598826
2293,Latvia,Heat,Total energy supply (PJ),2012,0.0
2294,Latvia,Total,Total energy supply (PJ),2012,184.9172903
2295,Lithuania,"Coal, peat and oil shale",Total energy supply (PJ),2012,9.777262381
2296,Lithuania,"Crude, NGL and feedstocks",Total energy supply (PJ),2012,387.7577355
2297,Lithuania,Oil products,Total energy supply (PJ),2012,-282.0938017
2298,Lithuania,Natural gas,Total energy supply (PJ),2012,111.1194011
2299,Lithuania,Nuclear,Total energy supply (PJ),2012,0.0
2300,Lithuania,Renewables and waste,Total energy supply (PJ),2012,48.62300405
2301,Lithuania,Electricity,Total energy supply (PJ),2012,23.82840183
2302,Lithuania,Heat,Total energy supply (PJ),2012,9.877000331
2303,Lithuania,Total,Total energy supply (PJ),2012,308.8890035
2304,Luxembourg,"Coal, peat and oil shale",Total energy supply (PJ),2012,2.249576014
2305,Luxembourg,"Crude, NGL and feedstocks",Total energy supply (PJ),2012,0.0
2306,Luxembourg,Oil products,Total energy supply (PJ),2012,103.477256
2307,Luxembourg,Natural gas,Total energy supply (PJ),2012,44.00539908
2308,Luxembourg,Nuclear,Total energy supply (PJ),2012,0.0
2309,Luxembourg,Renewables and waste,Total energy supply (PJ),2012,7.121889151
2310,Luxembourg,Electricity,Total energy supply (PJ),2012,14.79713928
2311,Luxembourg,Heat,Total energy supply (PJ),2012,0.0
2312,Luxembourg,Total,Total energy supply (PJ),2012,171.6512596
2313,Netherlands,"Coal, peat and oil shale",Total energy supply (PJ),2012,341.3111096
2314,Netherlands,"Crude, NGL and feedstocks",Total energy supply (PJ),2012,2499.37292
2315,Netherlands,Oil products,Total energy supply (PJ),2012,-1300.204803
2316,Netherlands,Natural gas,Total energy supply (PJ),2012,1402.000201
2317,Netherlands,Nuclear,Total energy supply (PJ),2012,42.70909044
2318,Netherlands,Renewables and waste,Total energy supply (PJ),2012,179.5719022
2319,Netherlands,Electricity,Total energy supply (PJ),2012,61.59549822
2320,Netherlands,Heat,Total energy supply (PJ),2012,0.0
2321,Netherlands,Total,Total energy supply (PJ),2012,3226.355922
2322,Poland,"Coal, peat and oil shale",Total energy supply (PJ),2012,2125.20488
2323,Poland,"Crude, NGL and feedstocks",Total energy supply (PJ),2012,1074.547642
2324,Poland,Oil products,Total energy supply (PJ),2012,-55.44179819
2325,Poland,Natural gas,Total energy supply (PJ),2012,572.766298
2326,Poland,Nuclear,Total energy supply (PJ),2012,0.0
2327,Poland,Renewables and waste,Total energy supply (PJ),2012,378.0288139
2328,Poland,Electricity,Total energy supply (PJ),2012,-10.22399813
2329,Poland,Heat,Total energy supply (PJ),2012,0.6900013872
2330,Poland,Total,Total energy supply (PJ),2012,4085.571838
2331,Portugal,"Coal, peat and oil shale",Total energy supply (PJ),2012,122.8554286
2332,Portugal,"Crude, NGL and feedstocks",Total energy supply (PJ),2012,498.2402699
2333,Portugal,Oil products,Total energy supply (PJ),2012,-105.1733999
2334,Portugal,Natural gas,Total energy supply (PJ),2012,164.6513989
2335,Portugal,Nuclear,Total energy supply (PJ),2012,0.0
2336,Portugal,Renewables and waste,Total energy supply (PJ),2012,188.6647945
2337,Portugal,Electricity,Total energy supply (PJ),2012,28.42199969
2338,Portugal,Heat,Total energy supply (PJ),2012,0.0550019916
2339,Portugal,Total,Total energy supply (PJ),2012,897.7154811
2340,Slovak Republic,"Coal, peat and oil shale",Total energy supply (PJ),2012,145.5751155
2341,Slovak Republic,"Crude, NGL and feedstocks",Total energy supply (PJ),2012,234.2880317
2342,Slovak Republic,Oil products,Total energy supply (PJ),2012,-96.42580143
2343,Slovak Republic,Natural gas,Total energy supply (PJ),2012,182.7674983
2344,Slovak Republic,Nuclear,Total energy supply (PJ),2012,171.151364
2345,Slovak Republic,Renewables and waste,Total energy supply (PJ),2012,58.74009643
2346,Slovak Republic,Electricity,Total energy supply (PJ),2012,1.414799269
2347,Slovak Republic,Heat,Total energy supply (PJ),2012,0.005400972
2348,Slovak Republic,Total,Total energy supply (PJ),2012,697.5164964
2349,Slovenia,"Coal, peat and oil shale",Total energy supply (PJ),2012,58.29768984
2350,Slovenia,"Crude, NGL and feedstocks",Total energy supply (PJ),2012,0.0
2351,Slovenia,Oil products,Total energy supply (PJ),2012,103.9141989
2352,Slovenia,Natural gas,Total energy supply (PJ),2012,29.72970062
2353,Slovenia,Nuclear,Total energy supply (PJ),2012,60.30545303
2354,Slovenia,Renewables and waste,Total energy supply (PJ),2012,46.96626636
2355,Slovenia,Electricity,Total energy supply (PJ),2012,-3.740399197
2356,Slovenia,Heat,Total energy supply (PJ),2012,0.0
2357,Slovenia,Total,Total energy supply (PJ),2012,295.4729053
2358,Spain,"Coal, peat and oil shale",Total energy supply (PJ),2012,638.1459642
2359,Spain,"Crude, NGL and feedstocks",Total energy supply (PJ),2012,2577.911602
2360,Spain,Oil products,Total energy supply (PJ),2012,-489.4692002
2361,Spain,Natural gas,Total energy supply (PJ),2012,1196.351999
2362,Spain,Nuclear,Total energy supply (PJ),2012,670.5818197
2363,Spain,Renewables and waste,Total energy supply (PJ),2012,683.9844155
2364,Spain,Electricity,Total energy supply (PJ),2012,-40.31640123
2365,Spain,Heat,Total energy supply (PJ),2012,0.0
2366,Spain,Total,Total energy supply (PJ),2012,5237.190199
2367,Sweden,"Coal, peat and oil shale",Total energy supply (PJ),2012,91.85546124
2368,Sweden,"Crude, NGL and feedstocks",Total energy supply (PJ),2012,869.8000172
2369,Sweden,Oil products,Total energy supply (PJ),2012,-342.1490013
2370,Sweden,Natural gas,Total energy supply (PJ),2012,42.14429949
2371,Sweden,Nuclear,Total energy supply (PJ),2012,698.5854534
2372,Sweden,Renewables and waste,Total energy supply (PJ),2012,809.3469167
2373,Sweden,Electricity,Total energy supply (PJ),2012,-70.46280149
2374,Sweden,Heat,Total energy supply (PJ),2012,12.02459008
2375,Sweden,Total,Total energy supply (PJ),2012,2111.144948
2376,Austria,"Coal, peat and oil shale",Total energy supply (PJ),2013,138.8777428
2377,Austria,"Crude, NGL and feedstocks",Total energy supply (PJ),2013,369.5486138
2378,Austria,Oil products,Total energy supply (PJ),2013,117.0183972
2379,Austria,Natural gas,Total energy supply (PJ),2013,295.6099435
2380,Austria,Nuclear,Total energy supply (PJ),2013,0.0
2381,Austria,Renewables and waste,Total energy supply (PJ),2013,446.0386237
2382,Austria,Electricity,Total energy supply (PJ),2013,26.17363366
2383,Austria,Heat,Total energy supply (PJ),2013,0.099478368
2384,Austria,Total,Total energy supply (PJ),2013,1393.366445
2385,Belgium,"Coal, peat and oil shale",Total energy supply (PJ),2013,150.5616613
2386,Belgium,"Crude, NGL and feedstocks",Total energy supply (PJ),2013,1174.889198
2387,Belgium,Oil products,Total energy supply (PJ),2013,-281.536099
2388,Belgium,Natural gas,Total energy supply (PJ),2013,606.4721984
2389,Belgium,Nuclear,Total energy supply (PJ),2013,465.207272
2390,Belgium,Renewables and waste,Total energy supply (PJ),2013,177.1244288
2391,Belgium,Electricity,Total energy supply (PJ),2013,34.70400001
2392,Belgium,Heat,Total energy supply (PJ),2013,9.791200238
2393,Belgium,Total,Total energy supply (PJ),2013,2337.213856
2394,Czech Republic,"Coal, peat and oil shale",Total energy supply (PJ),2013,718.3423974
2395,Czech Republic,"Crude, NGL and feedstocks",Total energy supply (PJ),2013,288.1292372
2396,Czech Republic,Oil products,Total energy supply (PJ),2013,58.15340015
2397,Czech Republic,Natural gas,Total energy supply (PJ),2013,290.8322981
2398,Czech Republic,Nuclear,Total energy supply (PJ),2013,336.2979986
2399,Czech Republic,Renewables and waste,Total energy supply (PJ),2013,178.5624648
2400,Czech Republic,Electricity,Total energy supply (PJ),2013,-60.79319848
2401,Czech Republic,Heat,Total energy supply (PJ),2013,0.1818704052
2402,Czech Republic,Total,Total energy supply (PJ),2013,1809.706472
2403,Denmark,"Coal, peat and oil shale",Total energy supply (PJ),2013,132.8699821
2404,Denmark,"Crude, NGL and feedstocks",Total energy supply (PJ),2013,301.7464609
2405,Denmark,Oil products,Total energy supply (PJ),2013,-50.57900165
2406,Denmark,Natural gas,Total energy supply (PJ),2013,138.8330989
2407,Denmark,Nuclear,Total energy supply (PJ),2013,0.0
2408,Denmark,Renewables and waste,Total energy supply (PJ),2013,196.9175802
2409,Denmark,Electricity,Total energy supply (PJ),2013,3.89520194
2410,Denmark,Heat,Total energy supply (PJ),2013,0.208000224
2411,Denmark,Total,Total energy supply (PJ),2013,723.8913184
2412,Estonia,"Coal, peat and oil shale",Total energy supply (PJ),2013,185.3358656
2413,Estonia,"Crude, NGL and feedstocks",Total energy supply (PJ),2013,-21.23424799
2414,Estonia,Oil products,Total energy supply (PJ),2013,40.90120508
2415,Estonia,Natural gas,Total energy supply (PJ),2013,23.23259925
2416,Estonia,Nuclear,Total energy supply (PJ),2013,0.0
2417,Estonia,Renewables and waste,Total energy supply (PJ),2013,40.00499542
2418,Estonia,Electricity,Total energy supply (PJ),2013,-12.91680135
2419,Estonia,Heat,Total energy supply (PJ),2013,0.0
2420,Estonia,Total,Total energy supply (PJ),2013,255.3236118
2421,Finland,"Coal, peat and oil shale",Total energy supply (PJ),2013,215.1216777
2422,Finland,"Crude, NGL and feedstocks",Total energy supply (PJ),2013,500.9458596
2423,Finland,Oil products,Total energy supply (PJ),2013,-179.1972004
2424,Finland,Natural gas,Total energy supply (PJ),2013,119.5928982
2425,Finland,Nuclear,Total energy supply (PJ),2013,257.5199987
2426,Finland,Renewables and waste,Total energy supply (PJ),2013,421.6374048
2427,Finland,Electricity,Total energy supply (PJ),2013,56.57400102
2428,Finland,Heat,Total energy supply (PJ),2013,5.612999926
2429,Finland,Total,Total energy supply (PJ),2013,1397.807644
2430,France,"Coal, peat and oil shale",Total energy supply (PJ),2013,554.5318671
2431,France,"Crude, NGL and feedstocks",Total energy supply (PJ),2013,2433.765358
2432,France,Oil products,Total energy supply (PJ),2013,719.1849658
2433,France,Natural gas,Total energy supply (PJ),2013,1625.153534
2434,France,Nuclear,Total energy supply (PJ),2013,4622.014594
2435,France,Renewables and waste,Total energy supply (PJ),2013,1054.480142
2436,France,Electricity,Total energy supply (PJ),2013,-174.4596017
2437,France,Heat,Total energy supply (PJ),2013,0.0
2438,France,Total,Total energy supply (PJ),2013,10834.67086
2439,Germany,"Coal, peat and oil shale",Total energy supply (PJ),2013,3418.076189
2440,Germany,"Crude, NGL and feedstocks",Total energy supply (PJ),2013,3999.26992
2441,Germany,Oil products,Total energy supply (PJ),2013,319.8351995
2442,Germany,Natural gas,Total energy supply (PJ),2013,3060.6435
2443,Germany,Nuclear,Total energy supply (PJ),2013,1061.345456
2444,Germany,Renewables and waste,Total energy supply (PJ),2013,1716.118861
2445,Germany,Electricity,Total energy supply (PJ),2013,-115.8947982
2446,Germany,Heat,Total energy supply (PJ),2013,-0.1589979168
2447,Germany,Total,Total energy supply (PJ),2013,13459.23532
2448,Greece,"Coal, peat and oil shale",Total energy supply (PJ),2013,292.2685421
2449,Greece,"Crude, NGL and feedstocks",Total energy supply (PJ),2013,980.9752577
2450,Greece,Oil products,Total energy supply (PJ),2013,-548.9682002
2451,Greece,Natural gas,Total energy supply (PJ),2013,135.4968013
2452,Greece,Nuclear,Total energy supply (PJ),2013,0.0
2453,Greece,Renewables and waste,Total energy supply (PJ),2013,112.7327887
2454,Greece,Electricity,Total energy supply (PJ),2013,6.79320023
2455,Greece,Heat,Total energy supply (PJ),2013,0.0
2456,Greece,Total,Total energy supply (PJ),2013,979.2983857
2457,Hungary,"Coal, peat and oil shale",Total energy supply (PJ),2013,94.29381588
2458,Hungary,"Crude, NGL and feedstocks",Total energy supply (PJ),2013,273.4719998
2459,Hungary,Oil products,Total energy supply (PJ),2013,-35.70920045
2460,Hungary,Natural gas,Total energy supply (PJ),2013,322.5537013
2461,Hungary,Nuclear,Total energy supply (PJ),2013,168.177727
2462,Hungary,Renewables and waste,Total energy supply (PJ),2013,134.838
2463,Hungary,Electricity,Total energy supply (PJ),2013,42.75720096
2464,Hungary,Heat,Total energy supply (PJ),2013,0.0
2465,Hungary,Total,Total energy supply (PJ),2013,1000.383253
2466,Ireland,"Coal, peat and oil shale",Total energy supply (PJ),2013,86.07900864
2467,Ireland,"Crude, NGL and feedstocks",Total energy supply (PJ),2013,120.3914089
2468,Ireland,Oil products,Total energy supply (PJ),2013,133.3126231
2469,Ireland,Natural gas,Total energy supply (PJ),2013,161.3101901
2470,Ireland,Nuclear,Total energy supply (PJ),2013,0.0
2471,Ireland,Renewables and waste,Total energy supply (PJ),2013,37.76507416
2472,Ireland,Electricity,Total energy supply (PJ),2013,8.071895005
2473,Ireland,Heat,Total energy supply (PJ),2013,0.0
2474,Ireland,Total,Total energy supply (PJ),2013,546.9302041
2475,Italy,"Coal, peat and oil shale",Total energy supply (PJ),2013,566.7360583
2476,Italy,"Crude, NGL and feedstocks",Total energy supply (PJ),2013,2898.380892
2477,Italy,Oil products,Total energy supply (PJ),2013,-665.3330002
2478,Italy,Natural gas,Total energy supply (PJ),2013,2402.667
2479,Italy,Nuclear,Total energy supply (PJ),2013,0.0
2480,Italy,Renewables and waste,Total energy supply (PJ),2013,1151.730521
2481,Italy,Electricity,Total energy supply (PJ),2013,151.6967991
2482,Italy,Heat,Total energy supply (PJ),2013,0.0
2483,Italy,Total,Total energy supply (PJ),2013,6505.878267
2484,Latvia,"Coal, peat and oil shale",Total energy supply (PJ),2013,3.048610046
2485,Latvia,"Crude, NGL and feedstocks",Total energy supply (PJ),2013,0.0
2486,Latvia,Oil products,Total energy supply (PJ),2013,53.66780079
2487,Latvia,Natural gas,Total energy supply (PJ),2013,50.43780182
2488,Latvia,Nuclear,Total energy supply (PJ),2013,0.0
2489,Latvia,Renewables and waste,Total energy supply (PJ),2013,69.69407151
2490,Latvia,Electricity,Total energy supply (PJ),2013,4.877998812
2491,Latvia,Heat,Total energy supply (PJ),2013,0.0
2492,Latvia,Total,Total energy supply (PJ),2013,181.7262872
2493,Lithuania,"Coal, peat and oil shale",Total energy supply (PJ),2013,11.22149067
2494,Lithuania,"Crude, NGL and feedstocks",Total energy supply (PJ),2013,410.2441339
2495,Lithuania,Oil products,Total energy supply (PJ),2013,-306.1182002
